DNI,nombre_completo,promedio_ponderado,creditos_aprobados,facultad,anio_ingreso,condicion_socioeconomica
40113288,Ana Sofía Pazos Arregui,18.69,171,Psicología,2020,Alto
47166491,Zacarías Carlos-Colomer,15.54,80,Veterinaria,2019,Medio
87542328,Selena Consuelo Miguel Ugarte,14.65,190,Medicina,2024,Alto
94245496,Elisa Gaya,12.62,163,Ciencias,2021,Bajo
27831229,Claudia Bayona Alcaraz,19.57,43,Medicina,2022,Medio
11267987,Rico Osorio Yáñez,12.1,60,Ciencias,2019,Alto
30090959,Duilio Camino Andrés,17.5,79,Salud Pública,2021,Medio
38681968,Sigfrido Castejón-Calderón,17.58,134,Estomatología,2019,Bajo
81603736,Jose Luis Castro Comas,11.06,137,Ciencias,2020,Bajo
39069454,Vera Mendoza-Manuel,12.95,129,Ciencias,2018,Alto
63380601,Lázaro Bas-Cabeza,11.68,117,Psicología,2023,Alto
30563362,Ana Belén Natalia Cabezas Milla,19.97,27,Medicina,2024,Bajo
63450227,Vinicio Villena Uría,12.51,87,Medicina,2018,Alto
42174275,Nicolasa Garriga Pombo,13.18,66,Psicología,2024,Bajo
39693744,Perlita Palacio Galvez,16.5,148,Psicología,2021,Bajo
49053668,Adriana Cuadrado,16.84,123,Estomatología,2020,Medio
62671421,Ruth Oliva,18.65,135,Medicina,2022,Alto
61055333,Geraldo Agustín,14.41,97,Estomatología,2020,Medio
22560192,Camila Leiva Verdejo,16.47,156,Estomatología,2023,Alto
59515386,Isidoro Llobet Lladó,13.91,122,Medicina,2022,Medio
14506301,María Teresa Rozas Grande,12.25,169,Psicología,2024,Alto
43578567,Ruth Tejada Sastre,11.41,167,Veterinaria,2023,Medio
60525519,Concha de Mariscal,17.64,103,Estomatología,2018,Bajo
15225572,Francisco Javier Roig Mancebo,17.1,122,Psicología,2024,Medio
22017773,Sonia del Carranza,13.15,174,Ciencias,2019,Bajo
57215551,Miguel Ángel Gras Huertas,13.55,136,Veterinaria,2019,Bajo
86433129,Enrique del Ferrero,19.13,40,Estomatología,2019,Bajo
39434719,Chus del Palmer,16.28,30,Veterinaria,2019,Medio
16253681,Adelardo Tena,13.55,162,Psicología,2020,Medio
41047864,Emiliano Jordán Esteve,16.66,154,Estomatología,2020,Medio
70941105,Gervasio Ariza Beltran,17.14,188,Salud Pública,2019,Bajo
19592202,Bruno Gámez-Azcona,12.14,94,Salud Pública,2022,Alto
40496289,José Antonio Morales Gabaldón,19.34,79,Salud Pública,2021,Medio
41147146,Manu Cordero Mateu,12.77,88,Medicina,2022,Bajo
27610443,María José Vigil Valls,14.89,115,Psicología,2018,Alto
80539444,Lorena Acevedo Mendizábal,16.08,151,Veterinaria,2020,Bajo
60631736,Elba Boix Jerez,17.16,125,Psicología,2018,Alto
31038987,Concha Baena-Sola,13.58,25,Psicología,2020,Medio
23134612,Carina Barroso Carbajo,12.63,151,Psicología,2019,Alto
96631505,Constanza Haro Aragón,11.83,88,Veterinaria,2018,Alto
61323465,Agustina Galvez,12.59,103,Salud Pública,2022,Bajo
55713547,Marina Jover-Arana,12.17,89,Salud Pública,2020,Alto
66611169,Dionisio Franco Millán,13.36,171,Veterinaria,2024,Bajo
67130551,José Manuel Pol-Ruano,18.32,198,Medicina,2022,Bajo
96524950,Abraham Aranda Goicoechea,14.82,82,Ciencias,2020,Bajo
78816275,Piedad de Llabrés,17.46,33,Psicología,2022,Alto
25041073,Benigno Calvet Bou,14.44,170,Veterinaria,2019,Bajo
46427351,Abril Cano,19.84,115,Estomatología,2018,Medio
26819597,Camilo Ariza Vázquez,17.69,198,Ciencias,2019,Alto
14039130,Evita Huertas,13.79,107,Veterinaria,2021,Bajo
20938126,Cirino Diaz Cornejo,12.93,77,Estomatología,2024,Medio
84946153,Roldán de Alsina,15.1,193,Ciencias,2020,Bajo
21294447,Soledad del Escalona,14.5,56,Estomatología,2020,Medio
77658447,Chuy Belmonte Pinto,13.13,113,Estomatología,2024,Bajo
85587918,Brunilda Estevez Daza,12.46,77,Salud Pública,2023,Bajo
29469689,Aníbal Fabregat,11.44,95,Ciencias,2024,Alto
71598919,Joel Valero Buendía,14.56,177,Medicina,2020,Medio
75298596,Hortensia Simó,16.56,192,Salud Pública,2023,Alto
41451758,Armida Neira-Almansa,18.42,73,Medicina,2020,Bajo
49059791,Victor Manuel Cáceres,18.82,100,Psicología,2021,Medio
29132187,Jaime Timoteo Carbonell Sastre,16.86,29,Veterinaria,2020,Medio
30966385,Carina Caridad Arranz Elías,17.2,100,Estomatología,2018,Alto
29320854,Priscila del Zabaleta,17.51,131,Salud Pública,2019,Medio
63174994,Alba Cadenas,16.04,116,Ciencias,2019,Alto
99539155,Benigna Montserrat Pla,15.59,99,Veterinaria,2024,Alto
94211178,Adriana Alberola,19.46,116,Veterinaria,2021,Medio
49701424,Alejandro Abascal-Vara,19.0,106,Medicina,2021,Bajo
83381115,Marisol Poza Sancho,19.59,176,Medicina,2024,Bajo
19709241,Fito del Cid,17.99,119,Salud Pública,2022,Medio
55502351,Anacleto Antón-Valdés,15.37,156,Ciencias,2018,Medio
68222226,Ágata Canals Rosales,18.92,24,Ciencias,2021,Alto
99080055,Marisa Ocaña Pinedo,17.08,56,Medicina,2022,Medio
82539257,Dimas Bartolomé Bernad,14.65,152,Ciencias,2020,Bajo
35004367,Camila Loida Montalbán Espejo,14.08,129,Medicina,2020,Bajo
39001793,Zacarías Arcos Jordán,11.87,151,Psicología,2021,Medio
51748078,Julio César del Arteaga,17.42,109,Salud Pública,2020,Medio
60231223,Inmaculada Arjona Canals,17.83,120,Estomatología,2021,Medio
92798866,Aristides Guillen Cuervo,14.62,123,Estomatología,2022,Medio
76518254,Alma Marin Santamaría,15.83,71,Psicología,2024,Medio
85701664,Ileana Jaume Bayona,12.19,193,Veterinaria,2021,Alto
94076081,Teo Parejo Giménez,19.64,176,Estomatología,2022,Alto
75242658,Maxi Quique Grande Barragán,17.96,24,Psicología,2023,Alto
36363394,Nidia Cuervo,18.45,180,Ciencias,2024,Medio
24564254,Gaspar Collado Tamarit,17.91,111,Ciencias,2023,Medio
42914048,Samuel Molins Bru,15.41,29,Salud Pública,2024,Bajo
57966856,Rodrigo Márquez,15.98,146,Medicina,2020,Bajo
89554009,Óscar Lobo Capdevila,18.76,127,Medicina,2021,Bajo
53796953,Samuel Domingo-Figueroa,16.93,37,Salud Pública,2024,Alto
46164379,Pili Verdugo Cuervo,12.89,59,Estomatología,2024,Alto
33392141,Juan Bautista de Sedano,19.94,165,Psicología,2018,Alto
36927030,Claudio Carbajo Tomé,14.64,144,Veterinaria,2022,Alto
48229489,Victoria Sáez,11.78,195,Salud Pública,2021,Bajo
56167616,Hugo Abril Flor,13.0,150,Ciencias,2019,Medio
26297890,Bernabé López Peralta,13.26,115,Medicina,2021,Bajo
59327301,Ámbar Ruth Barral Piquer,19.03,54,Veterinaria,2021,Medio
13549757,Jessica Rios Mayol,13.52,43,Salud Pública,2022,Medio
63976313,Margarita Garcés Tejada,12.06,125,Psicología,2023,Medio
66102783,Manu Falcó Yáñez,17.78,149,Psicología,2019,Medio
35100888,Demetrio Rebollo,14.63,147,Veterinaria,2018,Alto
59092765,Cintia Escalona Tejero,12.53,38,Medicina,2020,Alto
94059747,Miguela Agudo Cobos,14.17,34,Estomatología,2022,Alto
58728660,Román Iniesta Maldonado,14.54,30,Salud Pública,2022,Bajo
70391562,Epifanio Apolinar Anglada Pombo,14.46,40,Salud Pública,2023,Medio
77083486,Mirta Elorza Agudo,13.08,94,Estomatología,2021,Alto
99942405,Cesar Montserrat Lladó,16.99,108,Estomatología,2024,Alto
49879828,Abraham Luis Miguel Pozo Camacho,16.82,38,Estomatología,2021,Alto
34197027,Máximo Che Gisbert Benito,12.08,53,Medicina,2020,Bajo
81079816,Ricarda Cabo Miralles,18.93,161,Ciencias,2019,Alto
36160661,Eugenia Navarro Sierra,13.13,36,Medicina,2020,Medio
89018125,Heliodoro Garcés Jordá,13.64,160,Ciencias,2021,Alto
61957357,Natanael Balaguer Frutos,18.46,34,Psicología,2024,Alto
95212684,Carlota Requena,19.09,148,Ciencias,2021,Medio
90797291,Lupita Hervás Palma,13.33,49,Psicología,2022,Medio
26601592,Encarnación Jessica Pinilla Quero,16.61,151,Medicina,2020,Alto
78067975,Vera Real Piñol,13.16,180,Estomatología,2020,Medio
60347184,Angelita Marí Nieto,17.06,182,Estomatología,2020,Alto
21812936,Joaquín Guillen Riera,16.37,95,Psicología,2018,Alto
27290058,Amado Rivero,13.99,46,Salud Pública,2018,Bajo
46125127,Ciriaco Bertrán Guerrero,13.38,72,Salud Pública,2022,Medio
42313905,Lara Feliu,17.32,117,Estomatología,2019,Medio
46941862,Primitiva Acuña Falcón,19.53,120,Salud Pública,2019,Alto
21567306,Natanael de Pedrero,18.83,161,Medicina,2022,Medio
69447355,Néstor Gordillo Chaparro,13.02,178,Psicología,2019,Bajo
88543547,Macaria Amador Lloret,14.07,182,Estomatología,2023,Medio
63262211,Aurelio Viñas Hervia,18.94,156,Medicina,2018,Alto
86953505,Martirio Velasco Rodrigo,13.36,165,Estomatología,2020,Medio
66510005,Jose Ignacio Enríquez Batalla,15.39,120,Ciencias,2020,Bajo
32854287,Rafa Bernad Artigas,15.42,24,Veterinaria,2022,Bajo
80420223,Jimena Palomo Isern,18.09,47,Salud Pública,2019,Medio
99028229,Marina Saavedra,12.98,106,Psicología,2018,Bajo
12107525,Florentina Belda Abellán,19.9,121,Psicología,2024,Medio
62013790,Perlita Segarra Serrano,12.44,148,Psicología,2018,Alto
21096757,Crescencia Rosell Nebot,18.78,82,Estomatología,2024,Bajo
78360057,Claudia Valencia Badía,17.24,155,Psicología,2020,Bajo
88457487,Américo Manuel Feliu,18.49,128,Medicina,2018,Bajo
22255960,Quique Mariño,19.21,121,Psicología,2023,Medio
95693662,María Jesús Armengol Galván,19.76,135,Estomatología,2023,Alto
30801261,Nydia Tur Montero,13.33,53,Estomatología,2023,Bajo
29266050,Flor Barrio Izaguirre,14.41,192,Salud Pública,2018,Alto
35338618,Noa Ricart Gálvez,17.23,152,Medicina,2018,Alto
13840131,Pacífica Carranza,11.95,50,Psicología,2023,Bajo
11631269,Lourdes Vicens,14.04,129,Salud Pública,2021,Bajo
23482134,María Fernanda Real Garrido,17.72,81,Medicina,2023,Bajo
27506977,Rogelio Rocamora Bernad,13.54,46,Ciencias,2019,Bajo
81287279,Sebastián del Borja,12.7,142,Psicología,2019,Alto
91011819,Candelas Roman Rosselló,13.31,103,Ciencias,2023,Medio
12974152,Reyes Carla Casanova Múñiz,15.46,159,Estomatología,2024,Bajo
65461064,Álvaro Costa,19.9,113,Veterinaria,2019,Medio
67470898,Mirta Celia Saura Montaña,16.61,80,Psicología,2021,Bajo
49907820,Bernabé Oliveras-Toro,12.45,49,Ciencias,2019,Medio
13947037,Eutimio Zamorano Otero,14.25,132,Medicina,2018,Medio
90962050,Florinda del Frutos,15.48,34,Psicología,2019,Bajo
67668107,Cosme Asenjo Gutierrez,13.55,103,Medicina,2020,Medio
33179769,Máxima Jerez,16.53,126,Veterinaria,2024,Bajo
46046675,Fernanda Tomé Bernad,11.05,197,Psicología,2020,Alto
56356078,Rosalinda Muñoz Zorrilla,19.24,187,Ciencias,2023,Medio
99306857,Plinio Bello Sanabria,12.59,40,Veterinaria,2023,Medio
93780385,Danilo Larrea-Navarrete,17.55,74,Salud Pública,2023,Bajo
70613094,José Manuel Toledo Iniesta,17.46,159,Psicología,2022,Alto
95680725,Felicidad Coll Cases,16.02,78,Salud Pública,2020,Medio
98555987,Yésica Villanueva Manrique,12.92,185,Ciencias,2022,Bajo
69874557,Lola Angulo Jaume,14.89,105,Salud Pública,2019,Medio
53206745,Beatriz Bellido Quevedo,19.3,39,Estomatología,2020,Bajo
58615441,Jose Miguel Guerrero Alfonso,19.65,89,Psicología,2018,Alto
95733351,Pía Santos-Prieto,18.42,126,Medicina,2018,Medio
53365334,Alberto Mendez Carbó,12.42,166,Veterinaria,2023,Medio
43337777,Poncio Teruel Delgado,18.96,32,Ciencias,2023,Medio
80526608,Amador Valera,12.13,127,Veterinaria,2018,Alto
87084837,Fortunata Neira,18.73,116,Psicología,2024,Bajo
76777239,Aura Uría Gascón,19.42,68,Ciencias,2023,Alto
11737700,Rosalva Perea Berenguer,18.67,58,Medicina,2018,Medio
47630925,Blanca Cifuentes Espejo,12.2,197,Veterinaria,2022,Alto
20120937,Marcial Blázquez Lloret,14.62,197,Salud Pública,2020,Alto
78960807,Nando Otero Armengol,14.3,141,Veterinaria,2020,Medio
38676646,María Espejo Valenzuela,16.24,173,Ciencias,2018,Medio
88316422,Juan Bautista Marin Cid,12.79,105,Salud Pública,2021,Bajo
73352628,Bibiana Campillo Mesa,16.56,142,Ciencias,2020,Bajo
15927120,Emma Galvez Gual,15.45,30,Psicología,2023,Medio
32549345,Rafa Fabra Roca,17.28,139,Estomatología,2021,Medio
49495546,Sonia Diana Cabezas Quirós,19.75,195,Veterinaria,2021,Bajo
98015727,Máxima Quintanilla Trillo,18.89,76,Medicina,2024,Medio
31062264,Susana Riera Sainz,16.6,190,Medicina,2022,Bajo
47962958,Ariadna Armengol-Arcos,17.73,170,Ciencias,2020,Alto
97048983,Noa Martín-Vilalta,17.06,42,Medicina,2023,Alto
43570004,Edelmira Arranz Armas,13.3,181,Estomatología,2024,Medio
67684848,Natalio Grande Barceló,16.36,127,Estomatología,2020,Alto
48258514,Zaida Trujillo Marquez,17.92,52,Veterinaria,2018,Bajo
78330889,Gema Batalla-Quevedo,19.6,120,Medicina,2021,Bajo
39079803,Jordán Lastra Berenguer,14.46,144,Medicina,2019,Alto
22809877,Octavia Rincón Garriga,13.13,126,Ciencias,2019,Medio
58152641,Telmo Bustamante Baquero,14.45,176,Veterinaria,2019,Bajo
54074381,Gustavo Carretero Figueroa,19.45,30,Psicología,2021,Alto
26225534,Joaquín Corral Pizarro,11.52,151,Salud Pública,2023,Bajo
85713615,Amílcar Comas Camps,15.36,180,Salud Pública,2021,Medio
16700294,Valentín Palma Jove,18.26,72,Medicina,2023,Medio
89752012,Priscila Padilla Castro,17.4,73,Salud Pública,2021,Bajo
97358073,Martina Llano Manjón,12.2,86,Ciencias,2019,Medio
43239912,Verónica Clavero Cases,11.28,115,Medicina,2023,Medio
13299818,Daniel Amores Hernández,15.79,55,Psicología,2018,Medio
57485503,Alberto Cisneros Porta,12.78,108,Psicología,2022,Medio
82086656,Jordi Torralba Rocamora,19.29,103,Medicina,2023,Medio
41147486,Ignacio Galo Duque Cisneros,12.43,70,Salud Pública,2022,Medio
71400703,Nazaret del Madrigal,13.12,20,Ciencias,2021,Medio
47455019,Abel Nevado Ibáñez,11.28,41,Estomatología,2020,Medio
99041538,Guiomar Maestre Sacristán,14.99,107,Salud Pública,2024,Bajo
70097294,Heraclio Sureda Palacio,19.83,137,Estomatología,2019,Medio
94939571,Benigna Santos Chaparro,19.72,112,Salud Pública,2022,Alto
72468491,Olga Sanchez Piña,11.03,114,Veterinaria,2019,Medio
67778920,Eleuterio Bartolomé Ferrero,15.54,180,Estomatología,2019,Medio
40989963,Rosa Pelayo Baró,13.96,176,Psicología,2019,Bajo
97962041,Eustaquio Franch Salmerón,13.22,199,Salud Pública,2020,Medio
68037392,Daniela Palomo Molina,15.97,164,Psicología,2021,Medio
14479361,Rosalina Caro Ariza,15.88,31,Ciencias,2019,Bajo
13907021,Susanita de Morcillo,19.9,37,Psicología,2020,Alto
66134505,Juliana Tolosa Téllez,16.22,72,Psicología,2019,Alto
21622479,Nuria Fernandez-Gutiérrez,13.05,31,Psicología,2023,Bajo
25826246,Melchor Rosado Valero,16.61,84,Ciencias,2024,Bajo
62990549,Rufina Guerra Becerra,13.05,159,Estomatología,2018,Medio
83524031,Nilda Adelia Cortes Pereira,14.17,192,Veterinaria,2021,Bajo
91063990,Miguel Ángel Rivas Miralles,17.79,160,Veterinaria,2018,Bajo
31823598,Carmela Ramón Orozco,18.04,152,Veterinaria,2020,Bajo
17602573,Joaquín Quevedo Román,13.82,153,Salud Pública,2020,Medio
12099619,Carlito Alcalá Castilla,17.59,126,Veterinaria,2018,Bajo
92873492,Febe Marqués Redondo,19.73,83,Estomatología,2022,Alto
66166240,Ovidio Diego Hernando,16.68,180,Psicología,2020,Medio
69213446,Severo Manzano Flor,13.31,177,Psicología,2023,Bajo
23985618,Abigaíl Neira Rey,17.4,180,Psicología,2021,Medio
60356864,Dorita Cuadrado Piña,18.07,142,Estomatología,2018,Bajo
42219361,Benito Hilario Cisneros Rosales,17.07,120,Medicina,2021,Bajo
38459067,Salomé Tania Valencia Corominas,16.74,34,Ciencias,2019,Alto
27359051,Chita Pereira Gaya,17.04,51,Estomatología,2021,Bajo
97563660,Prudencio Carrera-Oliver,15.74,60,Psicología,2018,Alto
91765960,Luisina Carreras Clemente,19.24,122,Psicología,2022,Bajo
41082075,Luís Guardiola Mariscal,16.11,104,Salud Pública,2024,Medio
94960579,Gala Cabrero-Delgado,18.65,92,Medicina,2023,Alto
93427320,Rico José María Francisco Marcos,18.68,25,Ciencias,2019,Bajo
59538006,Elena Samper Alcázar,17.71,71,Veterinaria,2023,Alto
39876644,Óscar de Valcárcel,16.41,148,Estomatología,2020,Alto
99082597,Seve Suarez Valbuena,14.02,150,Veterinaria,2024,Alto
30968088,Gerónimo Arteaga Fuente,17.14,39,Veterinaria,2018,Bajo
25618562,Régulo Aznar-Arias,18.75,175,Estomatología,2024,Medio
20946973,Dalila Luz Fuentes,19.5,157,Estomatología,2024,Medio
88082941,Ruth Simó Gibert,15.62,25,Ciencias,2024,Bajo
87752495,Sosimo Barberá Gutiérrez,17.63,179,Salud Pública,2018,Medio
75471717,Noé Viña Peral,12.04,144,Medicina,2020,Bajo
78901822,Berta Valenciano Aznar,12.0,44,Salud Pública,2019,Bajo
59072766,Vasco del Pozo,18.89,41,Ciencias,2020,Medio
49431418,Andrea Pons Giralt,15.38,146,Veterinaria,2021,Alto
43943075,Sarita Abella Hurtado,15.58,117,Psicología,2024,Medio
78957115,Aura Viana Puerta,11.61,190,Veterinaria,2019,Alto
21081198,Rosalva Hidalgo Amaya,13.17,37,Estomatología,2024,Bajo
55786132,Alexandra Gelabert Granados,18.4,140,Estomatología,2020,Alto
40211287,Catalina Valenzuela Izquierdo,18.4,90,Medicina,2023,Medio
56544299,Eliana del Cantero,11.61,23,Medicina,2023,Bajo
58057137,Tito Blázquez Palomares,14.34,109,Medicina,2022,Bajo
38678541,Rita Montero Sáez,11.14,188,Psicología,2021,Bajo
94592950,Édgar Daza-Carrillo,15.96,62,Psicología,2022,Bajo
65563510,Emiliana de Esteve,11.99,114,Medicina,2023,Medio
51581959,Elena de Padilla,16.09,148,Salud Pública,2022,Bajo
90542665,Inmaculada Padilla Valcárcel,16.12,35,Veterinaria,2019,Medio
27360627,Florencia Salamanca-Egea,13.38,149,Veterinaria,2021,Alto
86699799,César Alberdi Maestre,14.42,123,Medicina,2022,Medio
85222744,Alma Campos Marin,17.18,190,Medicina,2024,Medio
98739341,Juan José Marquez Báez,17.6,38,Medicina,2019,Alto
41300721,Balduino Santiago Rincón Cantón,16.81,73,Ciencias,2023,Alto
54971010,Tomasa de León,19.56,92,Medicina,2018,Alto
39164512,Amarilis Montoya Badía,11.16,140,Veterinaria,2020,Alto
48344320,Florencio Piñol-Badía,12.44,68,Salud Pública,2023,Bajo
44561031,Concha de Pombo,15.59,127,Estomatología,2021,Medio
72260507,Luis Ángel Echevarría Lucas,18.71,173,Salud Pública,2023,Bajo
42801201,Yaiza Estrada Bayón,12.25,35,Estomatología,2024,Alto
81163072,Tere Caballero,11.69,140,Psicología,2021,Alto
28237610,Paloma de Jáuregui,18.52,170,Medicina,2020,Bajo
73949710,Alondra Felicidad Portillo Guardia,13.65,188,Ciencias,2019,Medio
76740199,Edelmira Alcalde Zamora,12.95,103,Salud Pública,2019,Medio
75466650,Baldomero Badía Olivares,13.17,147,Veterinaria,2021,Bajo
19780808,Ignacia Carnero Diez,17.85,41,Medicina,2019,Medio
52979298,Patricio del Murcia,16.87,48,Veterinaria,2021,Alto
17564098,Rolando Recio Belda,17.32,137,Estomatología,2018,Medio
91371998,Reynaldo Ocaña-Tamayo,11.5,173,Salud Pública,2022,Medio
82978779,Casemiro Pineda Alberola,14.19,39,Veterinaria,2020,Medio
56248022,Rodolfo Gutiérrez,18.53,156,Psicología,2019,Medio
86195172,Yaiza Serrano Ribes,18.35,67,Estomatología,2021,Bajo
57401584,Adelina Ropero,11.67,37,Estomatología,2023,Medio
98827981,Duilio Barceló-Espejo,17.56,156,Estomatología,2023,Bajo
48117003,Clara Bejarano Ariza,17.26,190,Medicina,2024,Alto
64323468,José Luis Porras Bernad,12.77,46,Estomatología,2024,Alto
54929644,Francisco Jose Amando Posada Barrera,16.93,185,Ciencias,2019,Alto
41903034,Martirio Garcia-Zamora,15.2,139,Ciencias,2022,Bajo
95165951,Borja del Vilar,12.02,141,Salud Pública,2019,Alto
23685829,Priscila Riera,19.45,190,Estomatología,2020,Bajo
67873393,Yésica del Valero,13.52,118,Medicina,2022,Medio
23346996,Estela Benítez Monreal,15.41,171,Salud Pública,2022,Medio
21160978,María Manuela Barros Barberá,16.34,34,Estomatología,2018,Alto
87515894,Olegario Cañellas,12.52,105,Medicina,2021,Alto
48569028,Erasmo Moya Frías,11.15,69,Ciencias,2018,Bajo
98128384,Rosendo del Bueno,12.35,42,Medicina,2023,Medio
44385072,Ángela Cárdenas Bayona,12.26,200,Psicología,2024,Medio
28503238,Abel Figueras Marqués,13.18,97,Psicología,2021,Alto
52095562,Artemio Casals Cerdá,11.55,99,Veterinaria,2024,Medio
78403215,Aristides Vigil,16.43,52,Estomatología,2020,Medio
83433838,Saturnina Hilda Valenzuela Feijoo,18.28,193,Medicina,2019,Bajo
49590999,Andrea Miguel-Huguet,11.99,106,Medicina,2019,Alto
85438169,Priscila Macaria Mascaró Lastra,15.92,155,Medicina,2024,Bajo
58597459,Simón Sastre Monreal,12.4,191,Ciencias,2020,Bajo
59952537,Ámbar Adán-Falcó,15.48,112,Veterinaria,2022,Medio
77304956,Teodora Gloria Feijoo Badía,11.25,158,Estomatología,2021,Bajo
64953094,Alejandro Asenjo Daza,16.02,186,Estomatología,2022,Medio
72983562,Florentina Ríos Taboada,14.16,76,Psicología,2022,Medio
44189971,Amado de Pou,14.35,150,Salud Pública,2020,Alto
65545531,María Manuela Coca Barrera,13.52,47,Veterinaria,2019,Bajo
63591836,Faustino Niño Roldán,15.48,141,Ciencias,2024,Alto
86066858,Jose Berenguer,15.59,108,Veterinaria,2019,Bajo
63498103,Julie González,17.76,69,Salud Pública,2021,Bajo
97879213,Maxi del Capdevila,19.5,79,Ciencias,2019,Medio
49180204,Lucho Maza Vargas,11.02,102,Salud Pública,2023,Medio
60334824,Alex Riera Bosch,19.71,85,Ciencias,2024,Alto
31868303,Leonardo Sandalio Palau Galán,14.24,65,Ciencias,2019,Bajo
71916034,Goyo Armengol Pombo,14.92,32,Veterinaria,2018,Medio
69441701,Odalys Roura Arce,15.31,134,Estomatología,2018,Alto
72196264,Candelas Morales,20.0,99,Salud Pública,2019,Bajo
82041702,Darío de Rozas,19.14,122,Veterinaria,2024,Alto
32907877,Miriam Armas Oliveras,18.2,109,Psicología,2018,Alto
14382591,Jacinta Duarte,14.49,157,Ciencias,2019,Medio
70737856,Teresa Arroyo Rosales,12.76,137,Ciencias,2020,Alto
34810616,Noa Puerta Carreras,14.12,44,Veterinaria,2019,Alto
76760021,Ricardo Esteve Carmona,12.63,117,Ciencias,2018,Alto
25341195,Mario Alfonso Catalán,19.22,121,Estomatología,2023,Bajo
19550078,Guadalupe Fiol Tenorio,18.39,41,Psicología,2020,Alto
24814119,Alexandra Ordóñez,15.53,153,Ciencias,2019,Medio
